name,price,expansion,finish,rarity,art_link
Rhitta Gawr of Snowdonia Foil,33.85,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585395/sorcery-contested-realm-arthurian-legends-rhitta-gawr-of-snowdonia-foil
Rhongomyniad,7.07,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585396/sorcery-contested-realm-arthurian-legends-rhongomyniad
Rhongomyniad Foil,53.04,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585397/sorcery-contested-realm-arthurian-legends-rhongomyniad-foil
Ribble Boggart,0.26,Arthurian Legends,Standard,Elite,https://www.tcgplayer.com/product/585398/sorcery-contested-realm-arthurian-legends-ribble-boggart
Ribble Boggart Foil,5.42,Arthurian Legends,Foil,Elite,https://www.tcgplayer.com/product/585399/sorcery-contested-realm-arthurian-legends-ribble-boggart-foil
Ring of Morrigan,171.43,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585400/sorcery-contested-realm-arthurian-legends-ring-of-morrigan
Ring of Morrigan Foil,497.97,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585401/sorcery-contested-realm-arthurian-legends-ring-of-morrigan-foil
Salmon of Knowledge,0.44,Arthurian Legends,Standard,Elite,https://www.tcgplayer.com/product/585402/sorcery-contested-realm-arthurian-legends-salmon-of-knowledge
Salmon of Knowledge Foil,6.17,Arthurian Legends,Foil,Elite,https://www.tcgplayer.com/product/585403/sorcery-contested-realm-arthurian-legends-salmon-of-knowledge-foil
Saracen Raiders,0.25,Arthurian Legends,Standard,Exceptional,https://www.tcgplayer.com/product/585404/sorcery-contested-realm-arthurian-legends-saracen-raiders
Saracen Raiders Foil,4.85,Arthurian Legends,Foil,Exceptional,https://www.tcgplayer.com/product/585405/sorcery-contested-realm-arthurian-legends-saracen-raiders-foil
Saracen Scout,0.09,Arthurian Legends,Standard,Ordinary,https://www.tcgplayer.com/product/585406/sorcery-contested-realm-arthurian-legends-saracen-scout
Saracen Scout Foil,0.66,Arthurian Legends,Foil,Ordinary,https://www.tcgplayer.com/product/585407/sorcery-contested-realm-arthurian-legends-saracen-scout-foil
Seelie Court,0.38,Arthurian Legends,Standard,Elite,https://www.tcgplayer.com/product/585408/sorcery-contested-realm-arthurian-legends-seelie-court
Seelie Court Foil,5.98,Arthurian Legends,Foil,Elite,https://www.tcgplayer.com/product/585409/sorcery-contested-realm-arthurian-legends-seelie-court-foil
Shameless Squire,0.05,Arthurian Legends,Standard,Ordinary,https://www.tcgplayer.com/product/585410/sorcery-contested-realm-arthurian-legends-shameless-squire
Shameless Squire Foil,0.81,Arthurian Legends,Foil,Ordinary,https://www.tcgplayer.com/product/585411/sorcery-contested-realm-arthurian-legends-shameless-squire-foil
Shapeshift,0.71,Arthurian Legends,Standard,Elite,https://www.tcgplayer.com/product/585412/sorcery-contested-realm-arthurian-legends-shapeshift
Shapeshift Foil,9.31,Arthurian Legends,Foil,Elite,https://www.tcgplayer.com/product/585413/sorcery-contested-realm-arthurian-legends-shapeshift-foil
Shatter Strike,0.16,Arthurian Legends,Standard,Exceptional,https://www.tcgplayer.com/product/585414/sorcery-contested-realm-arthurian-legends-shatter-strike
Shatter Strike Foil,2.66,Arthurian Legends,Foil,Exceptional,https://www.tcgplayer.com/product/585415/sorcery-contested-realm-arthurian-legends-shatter-strike-foil
Shellycoat,0.08,Arthurian Legends,Standard,Ordinary,https://www.tcgplayer.com/product/585416/sorcery-contested-realm-arthurian-legends-shellycoat
Shellycoat Foil,1.04,Arthurian Legends,Foil,Ordinary,https://www.tcgplayer.com/product/585417/sorcery-contested-realm-arthurian-legends-shellycoat-foil
Sherwood Huntress,0.1,Arthurian Legends,Standard,Ordinary,https://www.tcgplayer.com/product/585418/sorcery-contested-realm-arthurian-legends-sherwood-huntress
Sherwood Huntress Foil,1.37,Arthurian Legends,Foil,Ordinary,https://www.tcgplayer.com/product/585419/sorcery-contested-realm-arthurian-legends-sherwood-huntress-foil
Siege Giant,0.17,Arthurian Legends,Standard,Exceptional,https://www.tcgplayer.com/product/585420/sorcery-contested-realm-arthurian-legends-siege-giant
Siege Giant Foil,1.47,Arthurian Legends,Foil,Exceptional,https://www.tcgplayer.com/product/585421/sorcery-contested-realm-arthurian-legends-siege-giant-foil
Sir Agravaine,0.31,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585422/sorcery-contested-realm-arthurian-legends-sir-agravaine
Sir Agravaine Foil,7.82,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585423/sorcery-contested-realm-arthurian-legends-sir-agravaine-foil
Sir Balin,0.27,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585424/sorcery-contested-realm-arthurian-legends-sir-balin
Sir Balin Foil,8.38,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585425/sorcery-contested-realm-arthurian-legends-sir-balin-foil
Sir Bedivere,0.3,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585426/sorcery-contested-realm-arthurian-legends-sir-bedivere
Sir Bedivere Foil,5.64,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585427/sorcery-contested-realm-arthurian-legends-sir-bedivere-foil
Sir Bors the Younger,0.27,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585428/sorcery-contested-realm-arthurian-legends-sir-bors-the-younger
Sir Bors the Younger Foil,11.89,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585429/sorcery-contested-realm-arthurian-legends-sir-bors-the-younger-foil
Sir Gaheris,0.27,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585430/sorcery-contested-realm-arthurian-legends-sir-gaheris
Sir Gaheris Foil,5.87,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585431/sorcery-contested-realm-arthurian-legends-sir-gaheris-foil
Sir Galahad,16.03,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585432/sorcery-contested-realm-arthurian-legends-sir-galahad
Sir Galahad Foil,69.73,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585433/sorcery-contested-realm-arthurian-legends-sir-galahad-foil
Sir Gareth,3.72,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585434/sorcery-contested-realm-arthurian-legends-sir-gareth
Sir Gareth Foil,37.0,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585435/sorcery-contested-realm-arthurian-legends-sir-gareth-foil
Sir Gawain,0.35,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585436/sorcery-contested-realm-arthurian-legends-sir-gawain
Sir Gawain Foil,5.08,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585437/sorcery-contested-realm-arthurian-legends-sir-gawain-foil
Sir Ironside,0.25,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585438/sorcery-contested-realm-arthurian-legends-sir-ironside
Sir Ironside Foil,4.95,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585439/sorcery-contested-realm-arthurian-legends-sir-ironside-foil
Sir Kay,0.31,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585440/sorcery-contested-realm-arthurian-legends-sir-kay
Sir Kay Foil,5.2,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585441/sorcery-contested-realm-arthurian-legends-sir-kay-foil
Sir Lamorak,0.39,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585442/sorcery-contested-realm-arthurian-legends-sir-lamorak
Sir Lamorak Foil,9.67,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585443/sorcery-contested-realm-arthurian-legends-sir-lamorak-foil
Sir Lancelot,4.85,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585444/sorcery-contested-realm-arthurian-legends-sir-lancelot
Sir Lancelot Foil,57.52,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585445/sorcery-contested-realm-arthurian-legends-sir-lancelot-foil
Sir Mordred,8.13,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585446/sorcery-contested-realm-arthurian-legends-sir-mordred
Sir Mordred Foil,44.16,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585447/sorcery-contested-realm-arthurian-legends-sir-mordred-foil
Sir Morien,0.27,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585448/sorcery-contested-realm-arthurian-legends-sir-morien
Sir Morien Foil,9.16,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585449/sorcery-contested-realm-arthurian-legends-sir-morien-foil
Sir Pelleas,0.46,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585450/sorcery-contested-realm-arthurian-legends-sir-pelleas
Sir Pelleas Foil,8.3,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585451/sorcery-contested-realm-arthurian-legends-sir-pelleas-foil
Sir Pellinore,6.85,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585452/sorcery-contested-realm-arthurian-legends-sir-pellinore
Sir Pellinore Foil,35.09,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585453/sorcery-contested-realm-arthurian-legends-sir-pellinore-foil
Sir Perceval,0.38,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585454/sorcery-contested-realm-arthurian-legends-sir-perceval
Sir Perceval Foil,6.67,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585455/sorcery-contested-realm-arthurian-legends-sir-perceval-foil
Sir Priamus,0.37,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585456/sorcery-contested-realm-arthurian-legends-sir-priamus
Sir Priamus Foil,5.62,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585457/sorcery-contested-realm-arthurian-legends-sir-priamus-foil
Sir Tom Thumb,0.45,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585458/sorcery-contested-realm-arthurian-legends-sir-tom-thumb
Sir Tom Thumb Foil,8.75,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585459/sorcery-contested-realm-arthurian-legends-sir-tom-thumb-foil
Sir Tristan,0.22,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585460/sorcery-contested-realm-arthurian-legends-sir-tristan
Sir Tristan Foil,6.0,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585461/sorcery-contested-realm-arthurian-legends-sir-tristan-foil
Sir Yvain,3.77,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585462/sorcery-contested-realm-arthurian-legends-sir-yvain
Sir Yvain Foil,54.28,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585463/sorcery-contested-realm-arthurian-legends-sir-yvain-foil
Sisters of Avalon,0.24,Arthurian Legends,Standard,Exceptional,https://www.tcgplayer.com/product/585464/sorcery-contested-realm-arthurian-legends-sisters-of-avalon
Sisters of Avalon Foil,3.72,Arthurian Legends,Foil,Exceptional,https://www.tcgplayer.com/product/585465/sorcery-contested-realm-arthurian-legends-sisters-of-avalon-foil
Sly Fox,0.12,Arthurian Legends,Standard,Ordinary,https://www.tcgplayer.com/product/585466/sorcery-contested-realm-arthurian-legends-sly-fox
Sly Fox Foil,1.24,Arthurian Legends,Foil,Ordinary,https://www.tcgplayer.com/product/585467/sorcery-contested-realm-arthurian-legends-sly-fox-foil
Snowball,0.17,Arthurian Legends,Standard,Exceptional,https://www.tcgplayer.com/product/585468/sorcery-contested-realm-arthurian-legends-snowball
Snowball Foil,2.03,Arthurian Legends,Foil,Exceptional,https://www.tcgplayer.com/product/585469/sorcery-contested-realm-arthurian-legends-snowball-foil
Spearmarshal,0.31,Arthurian Legends,Standard,Elite,https://www.tcgplayer.com/product/585470/sorcery-contested-realm-arthurian-legends-spearmarshal
Spearmarshal Foil,4.48,Arthurian Legends,Foil,Elite,https://www.tcgplayer.com/product/585471/sorcery-contested-realm-arthurian-legends-spearmarshal-foil
Squeakers,0.11,Arthurian Legends,Standard,Ordinary,https://www.tcgplayer.com/product/585472/sorcery-contested-realm-arthurian-legends-squeakers
Squeakers Foil,1.01,Arthurian Legends,Foil,Ordinary,https://www.tcgplayer.com/product/585473/sorcery-contested-realm-arthurian-legends-squeakers-foil
Stealth Box Topper,0.46,Arthurian Legends,Standard,,https://www.tcgplayer.com/product/585474/sorcery-contested-realm-arthurian-legends-stealth-box-topper
Stone Rain,0.14,Arthurian Legends,Standard,Exceptional,https://www.tcgplayer.com/product/585475/sorcery-contested-realm-arthurian-legends-stone-rain
Stone Rain Foil,1.14,Arthurian Legends,Foil,Exceptional,https://www.tcgplayer.com/product/585476/sorcery-contested-realm-arthurian-legends-stone-rain-foil
Sugarplum Pixies,0.16,Arthurian Legends,Standard,Exceptional,https://www.tcgplayer.com/product/585477/sorcery-contested-realm-arthurian-legends-sugarplum-pixies
Sugarplum Pixies Foil,2.24,Arthurian Legends,Foil,Exceptional,https://www.tcgplayer.com/product/585478/sorcery-contested-realm-arthurian-legends-sugarplum-pixies-foil
Swindler Troupe,0.07,Arthurian Legends,Standard,Ordinary,https://www.tcgplayer.com/product/585479/sorcery-contested-realm-arthurian-legends-swindler-troupe
Swindler Troupe Foil,0.93,Arthurian Legends,Foil,Ordinary,https://www.tcgplayer.com/product/585480/sorcery-contested-realm-arthurian-legends-swindler-troupe-foil
Sword and Shield,0.2,Arthurian Legends,Standard,Exceptional,https://www.tcgplayer.com/product/585481/sorcery-contested-realm-arthurian-legends-sword-and-shield
Sword and Shield Foil,3.16,Arthurian Legends,Foil,Exceptional,https://www.tcgplayer.com/product/585482/sorcery-contested-realm-arthurian-legends-sword-and-shield-foil
Sylvan Splendor,0.57,Arthurian Legends,Standard,Elite,https://www.tcgplayer.com/product/585483/sorcery-contested-realm-arthurian-legends-sylvan-splendor
Sylvan Splendor Foil,6.16,Arthurian Legends,Foil,Elite,https://www.tcgplayer.com/product/585484/sorcery-contested-realm-arthurian-legends-sylvan-splendor-foil
Tactical Move,0.12,Arthurian Legends,Standard,Ordinary,https://www.tcgplayer.com/product/585485/sorcery-contested-realm-arthurian-legends-tactical-move
Tactical Move Foil,1.31,Arthurian Legends,Foil,Ordinary,https://www.tcgplayer.com/product/585486/sorcery-contested-realm-arthurian-legends-tactical-move-foil
Tawny Box Topper,0.24,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585487/sorcery-contested-realm-arthurian-legends-tawny-box-topper
Tax Collector,0.07,Arthurian Legends,Standard,Ordinary,https://www.tcgplayer.com/product/585488/sorcery-contested-realm-arthurian-legends-tax-collector
Tax Collector Foil,0.83,Arthurian Legends,Foil,Ordinary,https://www.tcgplayer.com/product/585489/sorcery-contested-realm-arthurian-legends-tax-collector-foil
Templar Box Topper,0.27,Arthurian Legends,Standard,Elite,https://www.tcgplayer.com/product/585491/sorcery-contested-realm-arthurian-legends-templar-box-topper
Templar Foil,14.92,Arthurian Legends,Foil,Elite,https://www.tcgplayer.com/product/585490/sorcery-contested-realm-arthurian-legends-templar-foil
Thankless Squire,0.08,Arthurian Legends,Standard,Ordinary,https://www.tcgplayer.com/product/585492/sorcery-contested-realm-arthurian-legends-thankless-squire
Thankless Squire Foil,0.66,Arthurian Legends,Foil,Ordinary,https://www.tcgplayer.com/product/585493/sorcery-contested-realm-arthurian-legends-thankless-squire-foil
The Black Plague,26.35,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585494/sorcery-contested-realm-arthurian-legends-the-black-plague
The Black Plague Foil,58.6,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585495/sorcery-contested-realm-arthurian-legends-the-black-plague-foil
The Faerie Queene,5.77,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585496/sorcery-contested-realm-arthurian-legends-the-faerie-queene
The Faerie Queene Foil,45.76,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585497/sorcery-contested-realm-arthurian-legends-the-faerie-queene-foil
The Great Drowning of Men,5.93,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585498/sorcery-contested-realm-arthurian-legends-the-great-drowning-of-men
The Great Drowning of Men Foil,38.84,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585499/sorcery-contested-realm-arthurian-legends-the-great-drowning-of-men-foil
The Great Famine,18.76,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585500/sorcery-contested-realm-arthurian-legends-the-great-famine
The Great Famine Foil,56.34,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585501/sorcery-contested-realm-arthurian-legends-the-great-famine-foil
The Green Knight,19.39,Arthurian Legends,Standard,Unique,https://www.tcgplayer.com/product/585502/sorcery-contested-realm-arthurian-legends-the-green-knight
The Green Knight Foil,67.63,Arthurian Legends,Foil,Unique,https://www.tcgplayer.com/product/585503/sorcery-contested-realm-arthurian-legends-the-green-knight-foil
