name,price,expansion,finish,rarity,art_link
Sir Balin,0.28,Arthurian Legends,Standard,Unique,art-sir_balin-b-s
Sir Balin Foil,8.33,Arthurian Legends,Foil,Unique,art-sir_balin-b-f
Sir Bedivere,0.31,Arthurian Legends,Standard,Unique,art-sir_bedivere-b-s
Sir Bedivere Foil,5.64,Arthurian Legends,Foil,Unique,art-sir_bedivere-b-f
Sir Bors the Younger,0.27,Arthurian Legends,Standard,Unique,art-sir_bors_the_younger-b-s
Sir Bors the Younger Foil,12.21,Arthurian Legends,Foil,Unique,art-sir_bors_the_younger-b-f
Sir Gaheris,0.28,Arthurian Legends,Standard,Unique,art-sir_gaheris-b-s
Sir Gaheris Foil,5.95,Arthurian Legends,Foil,Unique,art-sir_gaheris-b-f
Sir Galahad,15.67,Arthurian Legends,Standard,Unique,art-sir_galahad-b-s
Sir Galahad Foil,68.93,Arthurian Legends,Foil,Unique,art-sir_galahad-b-f
Sir Gareth,3.74,Arthurian Legends,Standard,Unique,art-sir_gareth-b-s
Sir Gareth Foil,37.0,Arthurian Legends,Foil,Unique,art-sir_gareth-b-f
Sir Gawain,0.37,Arthurian Legends,Standard,Unique,art-sir_gawain-b-s
Sir Gawain Foil,5.12,Arthurian Legends,Foil,Unique,art-sir_gawain-b-f
Sir Ironside,0.29,Arthurian Legends,Standard,Unique,art-sir_ironside-b-s
Sir Ironside Foil,4.95,Arthurian Legends,Foil,Unique,art-sir_ironside-b-f
Sir Kay,0.3,Arthurian Legends,Standard,Unique,art-sir_kay-b-s
Sir Kay Foil,5.2,Arthurian Legends,Foil,Unique,art-sir_kay-b-f
Sir Lamorak,0.38,Arthurian Legends,Standard,Unique,art-sir_lamorak-b-s
Sir Lamorak Foil,9.67,Arthurian Legends,Foil,Unique,art-sir_lamorak-b-f
Sir Lancelot,5.15,Arthurian Legends,Standard,Unique,art-sir_lancelot-b-s
Sir Lancelot Foil,57.52,Arthurian Legends,Foil,Unique,art-sir_lancelot-b-f
Sir Mordred,7.91,Arthurian Legends,Standard,Unique,art-sir_mordred-b-s
Sir Mordred Foil,45.43,Arthurian Legends,Foil,Unique,art-sir_mordred-b-f
Sir Morien,0.27,Arthurian Legends,Standard,Unique,art-sir_morien-b-s
Sir Morien Foil,9.14,Arthurian Legends,Foil,Unique,art-sir_morien-b-f
Sir Pelleas,0.53,Arthurian Legends,Standard,Unique,art-sir_pelleas-b-s
Sir Pelleas Foil,8.3,Arthurian Legends,Foil,Unique,art-sir_pelleas-b-f
Sir Pellinore,6.86,Arthurian Legends,Standard,Unique,art-sir_pellinore-b-s
Sir Pellinore Foil,35.99,Arthurian Legends,Foil,Unique,art-sir_pellinore-b-f
Sir Perceval,0.38,Arthurian Legends,Standard,Unique,art-sir_perceval-b-s
Sir Perceval Foil,6.67,Arthurian Legends,Foil,Unique,art-sir_perceval-b-f
Sir Priamus,0.38,Arthurian Legends,Standard,Unique,art-sir_priamus-b-s
Sir Priamus Foil,5.62,Arthurian Legends,Foil,Unique,art-sir_priamus-b-f
Sir Tom Thumb,0.37,Arthurian Legends,Standard,Unique,art-sir_tom_thumb-b-s
Sir Tom Thumb Foil,8.75,Arthurian Legends,Foil,Unique,art-sir_tom_thumb-b-f
Sir Tristan,0.22,Arthurian Legends,Standard,Unique,art-sir_tristan-b-s
Sir Tristan Foil,6.0,Arthurian Legends,Foil,Unique,art-sir_tristan-b-f
Sir Yvain,3.89,Arthurian Legends,Standard,Unique,art-sir_yvain-b-s
Sir Yvain Foil,54.28,Arthurian Legends,Foil,Unique,art-sir_yvain-b-f
Sisters of Avalon,0.22,Arthurian Legends,Standard,Exceptional,art-sisters_of_avalon-b-s
Sisters of Avalon Foil,3.72,Arthurian Legends,Foil,Exceptional,art-sisters_of_avalon-b-f
Sly Fox,0.12,Arthurian Legends,Standard,Ordinary,art-sly_fox-b-s
Sly Fox Foil,1.28,Arthurian Legends,Foil,Ordinary,art-sly_fox-b-f
Snowball,0.16,Arthurian Legends,Standard,Exceptional,art-snowball-b-s
Snowball Foil,1.88,Arthurian Legends,Foil,Exceptional,art-snowball-b-f
Spearmarshal,0.3,Arthurian Legends,Standard,Elite,art-spearmarshal-b-s
Spearmarshal Foil,4.54,Arthurian Legends,Foil,Elite,art-spearmarshal-b-f
Squeakers,0.11,Arthurian Legends,Standard,Ordinary,art-squeakers-b-s
Squeakers Foil,1.0,Arthurian Legends,Foil,Ordinary,art-squeakers-b-f
Stealth Box Topper,0.46,Arthurian Legends,Standard,,
Stone Rain,0.13,Arthurian Legends,Standard,Exceptional,art-stone_rain-b-s
Stone Rain Foil,1.14,Arthurian Legends,Foil,Exceptional,art-stone_rain-b-f
Sugarplum Pixies,0.17,Arthurian Legends,Standard,Exceptional,art-sugarplum_pixies-b-s
Sugarplum Pixies Foil,2.21,Arthurian Legends,Foil,Exceptional,art-sugarplum_pixies-b-f
Swindler Troupe,0.06,Arthurian Legends,Standard,Ordinary,art-swindler_troupe-b-s
Swindler Troupe Foil,0.92,Arthurian Legends,Foil,Ordinary,art-swindler_troupe-b-f
Sword and Shield,0.19,Arthurian Legends,Standard,Exceptional,art-sword_and_shield-b-s
Sword and Shield Foil,3.16,Arthurian Legends,Foil,Exceptional,art-sword_and_shield-b-f
Sylvan Splendor,0.66,Arthurian Legends,Standard,Elite,art-sylvan_splendor-b-s
Sylvan Splendor Foil,6.16,Arthurian Legends,Foil,Elite,art-sylvan_splendor-b-f
Tactical Move,0.13,Arthurian Legends,Standard,Ordinary,art-tactical_move-b-s
Tactical Move Foil,1.3,Arthurian Legends,Foil,Ordinary,art-tactical_move-b-f
Tawny Box Topper,0.25,Arthurian Legends,Standard,Unique,
Tax Collector,0.07,Arthurian Legends,Standard,Ordinary,art-tax_collector-b-s
Tax Collector Foil,0.81,Arthurian Legends,Foil,Ordinary,art-tax_collector-b-f
Templar Box Topper,0.3,Arthurian Legends,Standard,Elite,
Templar Foil,15.31,Arthurian Legends,Foil,Elite,art-templar-b-f
Thankless Squire,0.08,Arthurian Legends,Standard,Ordinary,art-thankless_squire-b-s
Thankless Squire Foil,0.65,Arthurian Legends,Foil,Ordinary,art-thankless_squire-b-f
The Black Plague,26.65,Arthurian Legends,Standard,Unique,art-the_black_plague-b-s
The Black Plague Foil,58.6,Arthurian Legends,Foil,Unique,art-the_black_plague-b-f
The Faerie Queene,6.24,Arthurian Legends,Standard,Unique,art-the_faerie_queene-b-s
The Faerie Queene Foil,45.76,Arthurian Legends,Foil,Unique,art-the_faerie_queene-b-f
The Great Drowning of Men,6.18,Arthurian Legends,Standard,Unique,art-the_great_drowning_of_men-b-s
The Great Drowning of Men Foil,39.38,Arthurian Legends,Foil,Unique,art-the_great_drowning_of_men-b-f
The Great Famine,18.87,Arthurian Legends,Standard,Unique,art-the_great_famine-b-s
The Great Famine Foil,56.34,Arthurian Legends,Foil,Unique,art-the_great_famine-b-f
The Green Knight,19.27,Arthurian Legends,Standard,Unique,art-the_green_knight-b-s
The Green Knight Foil,67.35,Arthurian Legends,Foil,Unique,art-the_green_knight-b-f
The Lady of the Lake,16.91,Arthurian Legends,Standard,Unique,art-the_lady_of_the_lake-b-s
The Lady of the Lake Foil,89.26,Arthurian Legends,Foil,Unique,art-the_lady_of_the_lake-b-f
The Ninth Legion,6.44,Arthurian Legends,Standard,Unique,art-the_ninth_legion-b-s
The Ninth Legion Foil,53.63,Arthurian Legends,Foil,Unique,art-the_ninth_legion-b-f
The Round Table,6.62,Arthurian Legends,Standard,Unique,art-the_round_table-b-s
The Round Table Foil,33.83,Arthurian Legends,Foil,Unique,art-the_round_table-b-f
The Wild Hunt,0.45,Arthurian Legends,Standard,Elite,art-the_wild_hunt-b-s
The Wild Hunt Foil,9.06,Arthurian Legends,Foil,Elite,art-the_wild_hunt-b-f
Thieving Magpie,0.08,Arthurian Legends,Standard,Ordinary,art-thieving_magpie-b-s
Thieving Magpie Foil,0.99,Arthurian Legends,Foil,Ordinary,art-thieving_magpie-b-f
Thundering Giant,0.29,Arthurian Legends,Standard,Elite,art-thundering_giant-b-s
Thundering Giant Foil,4.54,Arthurian Legends,Foil,Elite,art-thundering_giant-b-f
Tintagel,37.36,Arthurian Legends,Standard,Unique,art-tintagel-b-s
Tintagel Foil,155.76,Arthurian Legends,Foil,Unique,art-tintagel-b-f
Tithe,19.23,Arthurian Legends,Standard,Unique,art-tithe-b-s
Tithe Foil,61.12,Arthurian Legends,Foil,Unique,art-tithe-b-f
Tooth Faeries,0.16,Arthurian Legends,Standard,Exceptional,art-tooth_faeries-b-s
Tooth Faeries Foil,1.82,Arthurian Legends,Foil,Exceptional,art-tooth_faeries-b-f
Tournament Grounds,0.17,Arthurian Legends,Standard,Exceptional,art-tournament_grounds-b-s
Tournament Grounds Foil,2.95,Arthurian Legends,Foil,Exceptional,art-tournament_grounds-b-f
Town,0.16,Arthurian Legends,Standard,Exceptional,art-town-b-s
Town Foil,2.28,Arthurian Legends,Foil,Exceptional,art-town-b-f
Treetop Hideout,0.18,Arthurian Legends,Standard,Ordinary,art-treetop_hideout-b-s
Treetop Hideout Foil,1.64,Arthurian Legends,Foil,Ordinary,art-treetop_hideout-b-f
Troll Bridge,0.4,Arthurian Legends,Standard,Exceptional,art-troll_bridge-b-s
Troll Bridge Foil,7.28,Arthurian Legends,Foil,Exceptional,art-troll_bridge-b-f
Unseelie Court,0.27,Arthurian Legends,Standard,Elite,art-unseelie_court-b-s
Unseelie Court Foil,6.65,Arthurian Legends,Foil,Elite,art-unseelie_court-b-f
Valley of Delight,3.97,Arthurian Legends,Standard,Elite,art-valley_of_delight-b-s
Valley of Delight Foil,59.73,Arthurian Legends,Foil,Elite,art-valley_of_delight-b-f
Valor,0.57,Arthurian Legends,Standard,Elite,art-valor-b-s
Valor Foil,5.34,Arthurian Legends,Foil,Elite,art-valor-b-f
Vanishment,0.17,Arthurian Legends,Standard,Exceptional,art-vanishment-b-s
Vanishment Foil,2.5,Arthurian Legends,Foil,Exceptional,art-vanishment-b-f
Varmint Warrens,0.53,Arthurian Legends,Standard,Elite,art-varmint_warrens-b-s
Varmint Warrens Foil,4.98,Arthurian Legends,Foil,Elite,art-varmint_warrens-b-f
Vengeful Heir,0.36,Arthurian Legends,Standard,Elite,art-vengeful_heir-b-s
Vengeful Heir Foil,3.08,Arthurian Legends,Foil,Elite,art-vengeful_heir-b-f
Verdant Knight,0.15,Arthurian Legends,Standard,Exceptional,art-verdant_knight-b-s
Verdant Knight Foil,1.27,Arthurian Legends,Foil,Exceptional,art-verdant_knight-b-f
Vikings,0.09,Arthurian Legends,Standard,Ordinary,art-vikings-b-s
Vikings Foil,0.63,Arthurian Legends,Foil,Ordinary,art-vikings-b-f
Vivien the Enchantress,15.54,Arthurian Legends,Standard,Unique,art-vivien_the_enchantress-b-s
Vivien the Enchantress Foil,78.09,Arthurian Legends,Foil,Unique,art-vivien_the_enchantress-b-f
Wall of Brambles,0.12,Arthurian Legends,Standard,Ordinary,art-wall_of_brambles-b-s
Wall of Brambles Foil,0.81,Arthurian Legends,Foil,Ordinary,art-wall_of_brambles-b-f
War Horse,0.25,Arthurian Legends,Standard,Exceptional,art-war_horse-b-s
War Horse Foil,4.73,Arthurian Legends,Foil,Exceptional,art-war_horse-b-f
Wedding Hall,0.33,Arthurian Legends,Standard,Elite,art-wedding_hall-b-s
Wedding Hall Foil,5.45,Arthurian Legends,Foil,Elite,art-wedding_hall-b-f
Weightless Squire,0.06,Arthurian Legends,Standard,Ordinary,art-weightless_squire-b-s
Weightless Squire Foil,0.75,Arthurian Legends,Foil,Ordinary,art-weightless_squire-b-f
Whirlwind,0.13,Arthurian Legends,Standard,Exceptional,art-whirlwind-b-s
Whirlwind Foil,1.2,Arthurian Legends,Foil,Exceptional,art-whirlwind-b-f
White Hart,9.43,Arthurian Legends,Standard,Unique,art-white_hart-b-s
White Hart Foil,78.17,Arthurian Legends,Foil,Unique,art-white_hart-b-f
White Knight,0.17,Arthurian Legends,Standard,Exceptional,art-white_knight-b-s
White Knight Foil,1.85,Arthurian Legends,Foil,Exceptional,art-white_knight-b-f
Witch,16.32,Arthurian Legends,Standard,Unique,art-witch-b-s
Witch Foil,271.17,Arthurian Legends,Foil,Unique,art-witch-b-f
Wizards Den,2.52,Arthurian Legends,Standard,Elite,art-wizards_den-b-s
Wizards Den Foil,19.87,Arthurian Legends,Foil,Elite,art-wizards_den-b-f
Wolpertinger,0.4,Arthurian Legends,Standard,Elite,art-wolpertinger-b-s
Wolpertinger Foil,4.11,Arthurian Legends,Foil,Elite,art-wolpertinger-b-f
Wormelow Tump,12.91,Arthurian Legends,Standard,Unique,art-wormelow_tump-b-s
Wormelow Tump Foil,81.59,Arthurian Legends,Foil,Unique,art-wormelow_tump-b-f
Wyvern,0.17,Arthurian Legends,Standard,Exceptional,art-wyvern-b-s
Wyvern Foil,1.85,Arthurian Legends,Foil,Exceptional,art-wyvern-b-f
Year of the Blaze,5.48,Arthurian Legends,Standard,Unique,art-year_of_the_blaze-b-s
Year of the Blaze Foil,45.97,Arthurian Legends,Foil,Unique,art-year_of_the_blaze-b-f
Yellow Knight,0.17,Arthurian Legends,Standard,Exceptional,art-yellow_knight-b-s
Yellow Knight Foil,2.01,Arthurian Legends,Foil,Exceptional,art-yellow_knight-b-f
Sir Lancelot Team Covenant,12.64,Arthurian Legends Promo,Foil,Unique,
Sorcerer Store Alternate Art Promo Foil,131.17,Arthurian Legends Promo,Foil,Promo,
Abundance,0.92,Beta,Standard,Elite,bet-abundance-b-s
Abundance Foil,17.64,Beta,Foil,Elite,bet-abundance-b-f
Accursed Albatross,0.16,Beta,Standard,Exceptional,bet-accursed_albatross-b-s
Accursed Albatross Foil,1.28,Beta,Foil,Exceptional,bet-accursed_albatross-b-f
Adept Illusionist,1.27,Beta,Standard,Elite,bet-adept_illusionist-b-s
Adept Illusionist Foil,8.72,Beta,Foil,Elite,bet-adept_illusionist-b-f
Albespine Pikemen,0.14,Beta,Standard,Exceptional,bet-albespine_pikemen-b-s
Albespine Pikemen Foil,1.76,Beta,Foil,Exceptional,bet-albespine_pikemen-b-f
All terrain Vestments,0.37,Beta,Standard,Elite,bet-all_terrain_vestments-b-s
All terrain Vestments Foil,3.38,Beta,Foil,Elite,bet-all_terrain_vestments-b-f
Alvalinne Dryads,0.12,Beta,Standard,Ordinary,bet-alvalinne_dryads-b-s
Alvalinne Dryads Foil,1.57,Beta,Foil,Ordinary,bet-alvalinne_dryads-b-f
Amazon Warriors,0.08,Beta,Standard,Ordinary,bet-amazon_warriors-b-s
Amazon Warriors Alpha Investments Promo Foil,117.63,Beta,Foil,Promo,
Amazon Warriors Foil,1.45,Beta,Foil,Ordinary,bet-amazon_warriors-b-f
Amethyst Core,48.06,Beta,Standard,Unique,bet-amethyst_core-b-s
Amethyst Core Foil,328.05,Beta,Foil,Unique,bet-amethyst_core-b-f
Ancient Dragon,0.9,Beta,Standard,Elite,bet-ancient_dragon-b-s
Ancient Dragon Foil,13.13,Beta,Foil,Elite,bet-ancient_dragon-b-f
Angels Egg,1.49,Beta,Standard,Elite,bet-angels_egg-b-s
Angels Egg Foil,25.45,Beta,Foil,Elite,bet-angels_egg-b-f
Anui Undine,0.16,Beta,Standard,Exceptional,bet-anui_undine-b-s
Anui Undine Foil,4.75,Beta,Foil,Exceptional,bet-anui_undine-b-f
Apprentice Wizard,0.11,Beta,Standard,Ordinary,bet-apprentice_wizard-b-s
Apprentice Wizard Foil,4.78,Beta,Foil,Ordinary,bet-apprentice_wizard-b-f
Aquamarine Core,59.67,Beta,Standard,Unique,bet-aquamarine_core-b-s
Aquamarine Core Foil,244.11,Beta,Foil,Unique,bet-aquamarine_core-b-f
Aqueduct,1.83,Beta,Standard,Exceptional,bet-aqueduct-b-s
Aqueduct Foil,28.09,Beta,Foil,Exceptional,bet-aqueduct-b-f
Aramos Mercenaries,0.06,Beta,Standard,Ordinary,bet-aramos_mercenaries-b-s
Aramos Mercenaries Foil,1.68,Beta,Foil,Ordinary,bet-aramos_mercenaries-b-f
Arid Desert,0.13,Beta,Standard,Ordinary,bet-arid_desert-b-s
Arid Desert Foil,3.64,Beta,Foil,Ordinary,bet-arid_desert-b-f
Askelon Phoenix,0.49,Beta,Standard,Elite,bet-askelon_phoenix-b-s
Askelon Phoenix Foil,16.18,Beta,Foil,Elite,bet-askelon_phoenix-b-f
Assorted Animals,0.91,Beta,Standard,Elite,bet-assorted_animals-b-s
Assorted Animals Foil,7.44,Beta,Foil,Elite,bet-assorted_animals-b-f
Astral Alcazar,0.49,Beta,Standard,Elite,bet-astral_alcazar-b-s
Astral Alcazar Foil,7.68,Beta,Foil,Elite,bet-astral_alcazar-b-f
Atlantean Fate,25.86,Beta,Standard,Unique,bet-atlantean_fate-b-s
Atlantean Fate Foil,76.73,Beta,Foil,Unique,bet-atlantean_fate-b-f
Atlas Wanderers,0.59,Beta,Standard,Elite,bet-atlas_wanderers-b-s
Atlas Wanderers Foil,8.6,Beta,Foil,Elite,bet-atlas_wanderers-b-f
Autumn River,0.13,Beta,Standard,Ordinary,bet-autumn_river-b-s
Autumn River Foil,4.2,Beta,Foil,Ordinary,bet-autumn_river-b-f
Autumn Unicorn,0.19,Beta,Standard,Exceptional,bet-autumn_unicorn-b-s
Autumn Unicorn Foil,10.31,Beta,Foil,Exceptional,bet-autumn_unicorn-b-f
Awakened Mummies,0.18,Beta,Standard,Exceptional,bet-awakened_mummies-b-s
Awakened Mummies Foil,2.56,Beta,Foil,Exceptional,bet-awakened_mummies-b-f
Azuridge Caravan,0.05,Beta,Standard,Ordinary,bet-azuridge_caravan-b-s
Azuridge Caravan Foil,2.43,Beta,Foil,Ordinary,bet-azuridge_caravan-b-f
Backstab,0.13,Beta,Standard,Exceptional,bet-backstab-b-s
Backstab Foil,10.92,Beta,Foil,Exceptional,bet-backstab-b-f
Bane Widow,0.16,Beta,Standard,Exceptional,bet-bane_widow-b-s
Bane Widow Foil,2.09,Beta,Foil,Exceptional,bet-bane_widow-b-f
Battering Ram,0.11,Beta,Standard,Exceptional,bet-battering_ram-b-s
Battering Ram Foil,1.04,Beta,Foil,Exceptional,bet-battering_ram-b-f
Battlefield,0.42,Beta,Standard,Elite,bet-battlefield-b-s
Battlefield Foil,4.2,Beta,Foil,Elite,bet-battlefield-b-f
Battlemage,0.97,Beta,Standard,Elite,bet-battlemage-b-s
Battlemage Foil,36.24,Beta,Foil,Elite,bet-battlemage-b-f
Beast of Burden,0.06,Beta,Standard,Ordinary,bet-beast_of_burden-b-s
Beast of Burden Foil,0.89,Beta,Foil,Ordinary,bet-beast_of_burden-b-f
Bedrock,0.3,Beta,Standard,Exceptional,bet-bedrock-b-s
Bedrock Foil,6.81,Beta,Foil,Exceptional,bet-bedrock-b-f
Belfry,0.59,Beta,Standard,Elite,bet-belfry-b-s
Belfry Foil,4.73,Beta,Foil,Elite,bet-belfry-b-f
Belmotte Longbowmen,0.06,Beta,Standard,Ordinary,bet-belmotte_longbowmen-b-s
Belmotte Longbowmen Foil,1.28,Beta,Foil,Ordinary,bet-belmotte_longbowmen-b-f
Beta Booster Box,131.59,Beta,Standard,,
Beta Booster Box Case,858.93,Beta,Standard,,
Beta Booster Pack,6.48,Beta,Standard,,
Black Obelisk,0.79,Beta,Standard,Elite,bet-black_obelisk-b-s
Black Obelisk Foil,7.0,Beta,Foil,Elite,bet-black_obelisk-b-f
Blasted Oak,1.91,Beta,Standard,Unique,bet-blasted_oak-b-s
Blasted Oak Foil,14.78,Beta,Foil,Unique,bet-blasted_oak-b-f
Blaze,0.22,Beta,Standard,Exceptional,bet-blaze-b-s
Blaze Foil,2.8,Beta,Foil,Exceptional,bet-blaze-b-f
Blink,0.16,Beta,Standard,Ordinary,bet-blink-b-s
Blink Foil Corrected,32.74,Beta,Foil,Ordinary,
Blink Foil Misprint,16.6,Beta,Foil,Ordinary,
Blizzard,0.08,Beta,Standard,Ordinary,bet-blizzard-b-s
Blizzard Foil Misprint,39.43,Beta,Foil,Ordinary,
Blood Ravens,0.06,Beta,Standard,Ordinary,bet-blood_ravens-b-s
Blood Ravens Foil,2.67,Beta,Foil,Ordinary,bet-blood_ravens-b-f
Boil,0.1,Beta,Standard,Ordinary,bet-boil-b-s
Boil Foil,1.37,Beta,Foil,Ordinary,bet-boil-b-f
Bone Rabble,0.1,Beta,Standard,Ordinary,bet-bone_rabble-b-s
Bone Rabble Foil,1.96,Beta,Foil,Ordinary,bet-bone_rabble-b-f
Bone Rabble Store Alternate Art Promo,2.14,Beta,Standard,Promo,
Bone Rabble Store Alternate Art Promo Foil,12.12,Beta,Foil,Promo,
Boneyard,3.66,Beta,Standard,Unique,bet-boneyard-b-s
Boneyard Foil,15.29,Beta,Foil,Unique,bet-boneyard-b-f
Border Militia,0.1,Beta,Standard,Ordinary,bet-border_militia-b-s
Border Militia Foil,3.98,Beta,Foil,Ordinary,bet-border_militia-b-f
Bosk Troll,0.09,Beta,Standard,Ordinary,bet-bosk_troll-b-s
Bosk Troll Foil,3.22,Beta,Foil,Ordinary,bet-bosk_troll-b-f
Bottomless Pit,1.2,Beta,Standard,Elite,bet-bottomless_pit-b-s
Bottomless Pit Foil,10.89,Beta,Foil,Elite,bet-bottomless_pit-b-f
Bridge Troll,0.16,Beta,Standard,Exceptional,bet-bridge_troll-b-s
Bridge Troll Foil,1.72,Beta,Foil,Exceptional,bet-bridge_troll-b-f
Brobdingnag Bullfrog,0.15,Beta,Standard,Exceptional,bet-brobdingnag_bullfrog-b-s
Brobdingnag Bullfrog Foil,1.93,Beta,Foil,Exceptional,bet-brobdingnag_bullfrog-b-f
Browse,24.54,Beta,Standard,Unique,bet-browse-b-s
Browse Foil,81.64,Beta,Foil,Unique,bet-browse-b-f
Bull Demons of Adum,0.37,Beta,Standard,Elite,bet-bull_demons_of_adum-b-s
Bull Demons of Adum Foil,3.96,Beta,Foil,Elite,bet-bull_demons_of_adum-b-f
Buried Treasure,0.15,Beta,Standard,Exceptional,bet-buried_treasure-b-s
Buried Treasure Foil,2.69,Beta,Foil,Exceptional,bet-buried_treasure-b-f
Burned Engulfed Box Topper,0.73,Beta,Foil,None,
Bury,0.13,Beta,Standard,Ordinary,bet-bury-b-s
Bury Foil,2.12,Beta,Foil,Ordinary,bet-bury-b-f
Call to War,0.15,Beta,Standard,Exceptional,bet-call_to_war-b-s
Call to War Foil,4.52,Beta,Foil,Exceptional,bet-call_to_war-b-f
Candlemas Monks,0.52,Beta,Standard,Elite,bet-candlemas_monks-b-s
Candlemas Monks Foil,4.48,Beta,Foil,Elite,bet-candlemas_monks-b-f
Captain Baldassare,4.99,Beta,Standard,Unique,bet-captain_baldassare-b-s
Captain Baldassare Foil,28.49,Beta,Foil,Unique,bet-captain_baldassare-b-f
Cauldron Crones,0.09,Beta,Standard,Ordinary,bet-cauldron_crones-b-s
Cauldron Crones Foil,1.26,Beta,Foil,Ordinary,bet-cauldron_crones-b-f
Cave In,0.21,Beta,Standard,Exceptional,bet-cave_in-b-s
Cave In Foil,3.21,Beta,Foil,Exceptional,bet-cave_in-b-f
Cave Trolls,0.05,Beta,Standard,Ordinary,bet-cave_trolls-b-s
Cave Trolls Foil,1.1,Beta,Foil,Ordinary,bet-cave_trolls-b-f
Cerberus in Chains,5.06,Beta,Standard,Unique,bet-cerberus_in_chains-b-s
Cerberus in Chains Foil,19.42,Beta,Foil,Unique,bet-cerberus_in_chains-b-f
Chain Lightning,0.15,Beta,Standard,Exceptional,bet-chain_lightning-b-s
Chain Lightning Foil,2.25,Beta,Foil,Exceptional,bet-chain_lightning-b-f
Chains of Prometheus,0.69,Beta,Standard,Elite,bet-chains_of_prometheus-b-s
Chains of Prometheus Foil,4.33,Beta,Foil,Elite,bet-chains_of_prometheus-b-f
Chaos Twister,1.23,Beta,Standard,Elite,bet-chaos_twister-b-s
Chaos Twister Foil,17.92,Beta,Foil,Elite,bet-chaos_twister-b-f
Clamor of Harpies,0.17,Beta,Standard,Exceptional,bet-clamor_of_harpies-b-s
Clamor of Harpies Foil,3.16,Beta,Foil,Exceptional,bet-clamor_of_harpies-b-f
Cloud City,2.81,Beta,Standard,Unique,bet-cloud_city-b-s
Cloud City Foil,57.75,Beta,Foil,Unique,bet-cloud_city-b-f
Cloud Spirit,0.1,Beta,Standard,Ordinary,bet-cloud_spirit-b-s
Cloud Spirit Foil,2.52,Beta,Foil,Ordinary,bet-cloud_spirit-b-f
